"","X","year","date","yearweek_ID","site_num","site_name","session_start_time","session_end_time","timestamp_focal.bhv.change","start_time_of_focal","length","file_id","focalbear_event","bear_name","sex","age","agesex","family","yrl_num","coy_num","num_offspring","coarse_code","fine_code","snorkel","carry_to_cover","video_time_behave_change","duration_of_behave","duration_in_seconds","start_time_within_the_minute","total_length_within_focalevent","sexing_comments"
"6533",6535,2020,"2020-09-10",202037,"B01","FISHERIES POOL",NA,NA,"2020-09-09 20:04:00","20:01:16","0:08:42","2020-B0103-01","2020_B0103_FCL1","FISHER","U","SUBADULT","Subadult","N",0,0,0,30,31,"","","0:02:57","0:00:05",5,NA,522,""
"6534",6536,2020,"2020-09-10",202037,"B01","FISHERIES POOL",NA,NA,"2020-09-09 20:04:00","20:01:16","0:08:42","2020-B0103-01","2020_B0103_FCL1","FISHER","U","SUBADULT","Subadult","N",0,0,0,200,200,"","","0:03:08","0:00:11",11,NA,522,""
"6535",6537,2020,"2020-09-10",202037,"B01","FISHERIES POOL",NA,NA,"2020-09-09 20:04:00","20:01:16","0:08:42","2020-B0103-01","2020_B0103_FCL1","FISHER","U","SUBADULT","Subadult","N",0,0,0,40,45,"","","0:03:12","0:00:04",4,NA,522,""
"6536",6538,2020,"2020-09-10",202037,"B01","FISHERIES POOL",NA,NA,"2020-09-09 20:04:00","20:01:16","0:08:42","2020-B0103-01","2020_B0103_FCL1","FISHER","U","SUBADULT","Subadult","N",0,0,0,200,200,"","","0:03:39","0:00:27",27,NA,522,""
"6537",6539,2020,"2020-09-10",202037,"B01","FISHERIES POOL",NA,NA,"2020-09-09 20:04:00","20:01:16","0:08:42","2020-B0103-01","2020_B0103_FCL1","FISHER","U","SUBADULT","Subadult","N",0,0,0,40,41,"","","0:03:42","0:00:03",3,NA,522,""
"6538",6540,2020,"2020-09-10",202037,"B01","FISHERIES POOL",NA,NA,"2020-09-09 20:05:00","20:01:16","0:08:42","2020-B0103-01","2020_B0103_FCL1","FISHER","U","SUBADULT","Subadult","N",0,0,0,200,200,"","","0:03:49","0:00:07",7,NA,522,""
"6539",6541,2020,"2020-09-10",202037,"B01","FISHERIES POOL",NA,NA,"2020-09-09 20:05:00","20:01:16","0:08:42","2020-B0103-01","2020_B0103_FCL1","FISHER","U","SUBADULT","Subadult","N",0,0,0,40,41,"","","0:03:58","0:00:09",9,NA,522,""
"6540",6542,2020,"2020-09-10",202037,"B01","FISHERIES POOL",NA,NA,"2020-09-09 20:05:00","20:01:16","0:08:42","2020-B0103-01","2020_B0103_FCL1","FISHER","U","SUBADULT","Subadult","N",0,0,0,0,0,"","","0:04:14","0:00:16",16,NA,522,""
"6541",6543,2020,"2020-09-10",202037,"B01","FISHERIES POOL",NA,NA,"2020-09-09 20:05:00","20:01:16","0:08:42","2020-B0103-01","2020_B0103_FCL1","FISHER","U","SUBADULT","Subadult","N",0,0,0,40,41,"","","0:04:16","0:00:02",2,NA,522,""
"6542",6544,2020,"2020-09-10",202037,"B01","FISHERIES POOL",NA,NA,"2020-09-09 20:05:00","20:01:16","0:08:42","2020-B0103-01","2020_B0103_FCL1","FISHER","U","SUBADULT","Subadult","N",0,0,0,40,42,"","","0:04:18","0:00:02",2,NA,522,""
"6543",6545,2020,"2020-09-10",202037,"B01","FISHERIES POOL",NA,NA,"2020-09-09 20:05:00","20:01:16","0:08:42","2020-B0103-01","2020_B0103_FCL1","FISHER","U","SUBADULT","Subadult","N",0,0,0,40,43,"","","0:04:33","0:00:15",15,NA,522,""
"6544",6546,2020,"2020-09-10",202037,"B01","FISHERIES POOL",NA,NA,"2020-09-09 20:09:00","20:01:16","0:08:42","2020-B0103-01","2020_B0103_FCL1","FISHER","U","SUBADULT","Subadult","N",0,0,0,0,0,"","","0:08:42","0:04:09",249,NA,522,""
"6545",6547,2020,"2020-09-12",202037,"B01","FISHERIES POOL",NA,NA,"2020-09-11 18:49:00","18:49:38","0:03:47","2020-B0105-01","2020_B0105_FCL1","DARKMAMMAorWHITESPOTMAMMA(?)","FWY","ADULT","Female with young","Y",3,0,3,40,43,"","","0:00:04","0:00:04",4,NA,2050,NA
"6546",6548,2020,"2020-09-12",202037,"B01","FISHERIES POOL",NA,NA,"2020-09-11 18:49:00","18:49:38","0:03:47","2020-B0105-01","2020_B0105_FCL1","DARKMAMMAorWHITESPOTMAMMA(?)","FWY","ADULT","Female with young","Y",3,0,3,40,44,"","","0:00:12","0:00:08",8,NA,2050,NA
"6547",6549,2020,"2020-09-12",202037,"B01","FISHERIES POOL",NA,NA,"2020-09-11 18:49:00","18:49:38","0:03:47","2020-B0105-01","2020_B0105_FCL1","DARKMAMMAorWHITESPOTMAMMA(?)","FWY","ADULT","Female with young","Y",3,0,3,30,31,"","","0:00:18","0:00:06",6,NA,2050,NA
"6548",6550,2020,"2020-09-12",202037,"B01","FISHERIES POOL",NA,NA,"2020-09-11 18:50:00","18:49:38","0:03:47","2020-B0105-01","2020_B0105_FCL1","DARKMAMMAorWHITESPOTMAMMA(?)","FWY","ADULT","Female with young","Y",3,0,3,40,44,"","","0:00:30","0:00:12",12,NA,2050,NA
"6549",6551,2020,"2020-09-12",202037,"B01","FISHERIES POOL",NA,NA,"2020-09-11 18:50:00","18:49:38","0:03:47","2020-B0105-01","2020_B0105_FCL1","DARKMAMMAorWHITESPOTMAMMA(?)","FWY","ADULT","Female with young","Y",3,0,3,40,41,"","","0:00:47","0:00:17",17,NA,2050,NA
"6550",6552,2020,"2020-09-12",202037,"B01","FISHERIES POOL",NA,NA,"2020-09-11 18:50:00","18:49:38","0:03:47","2020-B0105-01","2020_B0105_FCL1","DARKMAMMAorWHITESPOTMAMMA(?)","FWY","ADULT","Female with young","Y",3,0,3,30,31,"","","0:00:50","0:00:03",3,NA,2050,NA
"6551",6553,2020,"2020-09-12",202037,"B01","FISHERIES POOL",NA,NA,"2020-09-11 18:50:00","18:49:38","0:03:47","2020-B0105-01","2020_B0105_FCL1","DARKMAMMAorWHITESPOTMAMMA(?)","FWY","ADULT","Female with young","Y",3,0,3,40,41,"","","0:00:57","0:00:07",7,NA,2050,NA
"6552",6554,2020,"2020-09-12",202037,"B01","FISHERIES POOL",NA,NA,"2020-09-11 18:51:00","18:49:38","0:03:47","2020-B0105-01","2020_B0105_FCL1","DARKMAMMAorWHITESPOTMAMMA(?)","FWY","ADULT","Female with young","Y",3,0,3,0,0,"","","0:01:35","0:00:38",38,NA,2050,NA
"6553",6555,2020,"2020-09-12",202037,"B01","FISHERIES POOL",NA,NA,"2020-09-11 18:51:00","18:49:38","0:03:47","2020-B0105-01","2020_B0105_FCL1","DARKMAMMAorWHITESPOTMAMMA(?)","FWY","ADULT","Female with young","Y",3,0,3,200,200,"","","0:01:39","0:00:04",4,NA,2050,NA
"6554",6556,2020,"2020-09-12",202037,"B01","FISHERIES POOL",NA,NA,"2020-09-11 18:51:00","18:49:38","0:03:47","2020-B0105-01","2020_B0105_FCL1","DARKMAMMAorWHITESPOTMAMMA(?)","FWY","ADULT","Female with young","Y",3,0,3,0,0,"","","0:01:44","0:00:05",5,NA,2050,NA
"6555",6557,2020,"2020-09-12",202037,"B01","FISHERIES POOL",NA,NA,"2020-09-11 18:52:00","18:49:38","0:03:47","2020-B0105-01","2020_B0105_FCL1","DARKMAMMAorWHITESPOTMAMMA(?)","FWY","ADULT","Female with young","Y",3,0,3,40,48,"","","0:03:01","0:01:17",77,NA,2050,NA
"6556",6558,2020,"2020-09-12",202037,"B01","FISHERIES POOL",NA,NA,"2020-09-11 18:52:00","18:49:38","0:03:47","2020-B0105-01","2020_B0105_FCL1","DARKMAMMAorWHITESPOTMAMMA(?)","FWY","ADULT","Female with young","Y",3,0,3,200,200,"","","0:03:13","0:00:12",12,NA,2050,NA
"6557",6559,2020,"2020-09-12",202037,"B01","FISHERIES POOL",NA,NA,"2020-09-11 18:53:00","18:49:38","0:03:47","2020-B0105-01","2020_B0105_FCL1","DARKMAMMAorWHITESPOTMAMMA(?)","FWY","ADULT","Female with young","Y",3,0,3,40,45,"","","0:03:32","0:00:19",19,NA,2050,NA
"6558",6560,2020,"2020-09-12",202037,"B01","FISHERIES POOL",NA,NA,"2020-09-11 18:53:00","18:49:38","0:03:47","2020-B0105-01","2020_B0105_FCL1","DARKMAMMAorWHITESPOTMAMMA(?)","FWY","ADULT","Female with young","Y",3,0,3,0,0,"","","0:03:47","0:00:15",15,NA,2050,NA
"6559",6561,2020,"2020-09-12",202037,"B01","FISHERIES POOL",NA,NA,"2020-09-11 18:53:00","18:53:34","0:00:24","2020-B0105-02","2020_B0105_FCL1","DARKMAMMAorWHITESPOTMAMMA(?)","FWY","ADULT","Female with young","Y",3,0,3,0,0,"","","0:00:25","0:00:25",25,NA,2050,NA
"6560",6562,2020,"2020-09-12",202037,"B01","FISHERIES POOL",NA,NA,"2020-09-11 18:54:00","18:53:34","0:00:24","2020-B0105-02","2020_B0105_FCL1","DARKMAMMAorWHITESPOTMAMMA(?)","FWY","ADULT","Female with young","Y",3,0,3,40,45,"","","0:00:40","0:00:15",15,NA,2050,NA
"6561",6563,2020,"2020-09-12",202037,"B01","FISHERIES POOL",NA,NA,"2020-09-11 18:54:00","18:53:34","0:00:24","2020-B0105-02","2020_B0105_FCL1","DARKMAMMAorWHITESPOTMAMMA(?)","FWY","ADULT","Female with young","Y",3,0,3,40,46,"","","0:01:00","0:00:20",20,NA,2050,NA
"6562",6564,2020,"2020-09-12",202037,"B01","FISHERIES POOL",NA,NA,"2020-09-11 18:56:00","18:54:40","0:21:51","2020-B0105-03","2020_B0105_FCL1","DARKMAMMAorWHITESPOTMAMMA(?)","FWY","ADULT","Female with young","Y",3,0,3,40,48,"","","0:02:06","0:02:06",126,NA,2050,NA
"6563",6565,2020,"2020-09-12",202037,"B01","FISHERIES POOL",NA,NA,"2020-09-11 18:56:00","18:54:40","0:21:51","2020-B0105-03","2020_B0105_FCL1","DARKMAMMAorWHITESPOTMAMMA(?)","FWY","ADULT","Female with young","Y",3,0,3,40,41,"","","0:02:13","0:00:07",7,NA,2050,NA
"6564",6566,2020,"2020-09-12",202037,"B01","FISHERIES POOL",NA,NA,"2020-09-11 18:56:00","18:54:40","0:21:51","2020-B0105-03","2020_B0105_FCL1","DARKMAMMAorWHITESPOTMAMMA(?)","FWY","ADULT","Female with young","Y",3,0,3,40,45,"","","0:02:18","0:00:05",5,NA,2050,NA
"6565",6567,2020,"2020-09-12",202037,"B01","FISHERIES POOL",NA,NA,"2020-09-11 18:57:00","18:54:40","0:21:51","2020-B0105-03","2020_B0105_FCL1","DARKMAMMAorWHITESPOTMAMMA(?)","FWY","ADULT","Female with young","Y",3,0,3,200,200,"","","0:02:34","0:00:16",16,NA,2050,NA
"6566",6568,2020,"2020-09-12",202037,"B01","FISHERIES POOL",NA,NA,"2020-09-11 18:57:00","18:54:40","0:21:51","2020-B0105-03","2020_B0105_FCL1","DARKMAMMAorWHITESPOTMAMMA(?)","FWY","ADULT","Female with young","Y",3,0,3,30,31,"","","0:02:37","0:00:03",3,NA,2050,NA
"6567",6569,2020,"2020-09-12",202037,"B01","FISHERIES POOL",NA,NA,"2020-09-11 18:57:00","18:54:40","0:21:51","2020-B0105-03","2020_B0105_FCL1","DARKMAMMAorWHITESPOTMAMMA(?)","FWY","ADULT","Female with young","Y",3,0,3,200,200,"","","0:02:50","0:00:13",13,NA,2050,NA
"6568",6570,2020,"2020-09-12",202037,"B01","FISHERIES POOL",NA,NA,"2020-09-11 18:57:00","18:54:40","0:21:51","2020-B0105-03","2020_B0105_FCL1","DARKMAMMAorWHITESPOTMAMMA(?)","FWY","ADULT","Female with young","Y",3,0,3,40,45,"","","0:02:52","0:00:02",2,NA,2050,NA
"6569",6571,2020,"2020-09-12",202037,"B01","FISHERIES POOL",NA,NA,"2020-09-11 18:57:00","18:54:40","0:21:51","2020-B0105-03","2020_B0105_FCL1","DARKMAMMAorWHITESPOTMAMMA(?)","FWY","ADULT","Female with young","Y",3,0,3,200,200,"","","0:02:59","0:00:07",7,NA,2050,NA
"6570",6572,2020,"2020-09-12",202037,"B01","FISHERIES POOL",NA,NA,"2020-09-11 18:58:00","18:54:40","0:21:51","2020-B0105-03","2020_B0105_FCL1","DARKMAMMAorWHITESPOTMAMMA(?)","FWY","ADULT","Female with young","Y",3,0,3,40,41,"","","0:03:31","0:00:32",32,NA,2050,NA
"6571",6573,2020,"2020-09-12",202037,"B01","FISHERIES POOL",NA,NA,"2020-09-11 18:58:00","18:54:40","0:21:51","2020-B0105-03","2020_B0105_FCL1","DARKMAMMAorWHITESPOTMAMMA(?)","FWY","ADULT","Female with young","Y",3,0,3,200,200,"","","0:03:41","0:00:10",10,NA,2050,NA
"6572",6574,2020,"2020-09-12",202037,"B01","FISHERIES POOL",NA,NA,"2020-09-11 18:58:00","18:54:40","0:21:51","2020-B0105-03","2020_B0105_FCL1","DARKMAMMAorWHITESPOTMAMMA(?)","FWY","ADULT","Female with young","Y",3,0,3,30,31,"","","0:03:44","0:00:03",3,NA,2050,NA
"6573",6575,2020,"2020-09-12",202037,"B01","FISHERIES POOL",NA,NA,"2020-09-11 18:58:00","18:54:40","0:21:51","2020-B0105-03","2020_B0105_FCL1","DARKMAMMAorWHITESPOTMAMMA(?)","FWY","ADULT","Female with young","Y",3,0,3,200,200,"","","0:03:59","0:00:15",15,NA,2050,NA
"6574",6576,2020,"2020-09-12",202037,"B01","FISHERIES POOL",NA,NA,"2020-09-11 18:58:00","18:54:40","0:21:51","2020-B0105-03","2020_B0105_FCL1","DARKMAMMAorWHITESPOTMAMMA(?)","FWY","ADULT","Female with young","Y",3,0,3,0,0,"","","0:04:02","0:00:03",3,NA,2050,NA
"6575",6577,2020,"2020-09-12",202037,"B01","FISHERIES POOL",NA,NA,"2020-09-11 18:58:00","18:54:40","0:21:51","2020-B0105-03","2020_B0105_FCL1","DARKMAMMAorWHITESPOTMAMMA(?)","FWY","ADULT","Female with young","Y",3,0,3,200,200,"","","0:04:14","0:00:12",12,NA,2050,NA
"6576",6578,2020,"2020-09-12",202037,"B01","FISHERIES POOL",NA,NA,"2020-09-11 18:58:00","18:54:40","0:21:51","2020-B0105-03","2020_B0105_FCL1","DARKMAMMAorWHITESPOTMAMMA(?)","FWY","ADULT","Female with young","Y",3,0,3,40,45,"","","0:04:16","0:00:02",2,NA,2050,NA
"6577",6579,2020,"2020-09-12",202037,"B01","FISHERIES POOL",NA,NA,"2020-09-11 18:59:00","18:54:40","0:21:51","2020-B0105-03","2020_B0105_FCL1","DARKMAMMAorWHITESPOTMAMMA(?)","FWY","ADULT","Female with young","Y",3,0,3,40,41,"","","0:04:44","0:00:28",28,NA,2050,NA
"6578",6580,2020,"2020-09-12",202037,"B01","FISHERIES POOL",NA,NA,"2020-09-11 18:59:00","18:54:40","0:21:51","2020-B0105-03","2020_B0105_FCL1","DARKMAMMAorWHITESPOTMAMMA(?)","FWY","ADULT","Female with young","Y",3,0,3,40,45,"","","0:04:50","0:00:06",6,NA,2050,NA
"6579",6581,2020,"2020-09-12",202037,"B01","FISHERIES POOL",NA,NA,"2020-09-11 18:59:00","18:54:40","0:21:51","2020-B0105-03","2020_B0105_FCL1","DARKMAMMAorWHITESPOTMAMMA(?)","FWY","ADULT","Female with young","Y",3,0,3,40,41,"","","0:04:58","0:00:08",8,NA,2050,NA
"6580",6582,2020,"2020-09-12",202037,"B01","FISHERIES POOL",NA,NA,"2020-09-11 18:59:00","18:54:40","0:21:51","2020-B0105-03","2020_B0105_FCL1","DARKMAMMAorWHITESPOTMAMMA(?)","FWY","ADULT","Female with young","Y",3,0,3,40,45,"","","0:05:00","0:00:02",2,NA,2050,NA
"6581",6583,2020,"2020-09-12",202037,"B01","FISHERIES POOL",NA,NA,"2020-09-11 18:59:00","18:54:40","0:21:51","2020-B0105-03","2020_B0105_FCL1","DARKMAMMAorWHITESPOTMAMMA(?)","FWY","ADULT","Female with young","Y",3,0,3,40,41,"","","0:05:04","0:00:04",4,NA,2050,NA
"6582",6584,2020,"2020-09-12",202037,"B01","FISHERIES POOL",NA,NA,"2020-09-11 18:59:00","18:54:40","0:21:51","2020-B0105-03","2020_B0105_FCL1","DARKMAMMAorWHITESPOTMAMMA(?)","FWY","ADULT","Female with young","Y",3,0,3,40,45,"","","0:05:08","0:00:04",4,NA,2050,NA
"6583",6585,2020,"2020-09-12",202037,"B01","FISHERIES POOL",NA,NA,"2020-09-11 19:00:00","18:54:40","0:21:51","2020-B0105-03","2020_B0105_FCL1","DARKMAMMAorWHITESPOTMAMMA(?)","FWY","ADULT","Female with young","Y",3,0,3,200,200,"","","0:05:26","0:00:18",18,NA,2050,NA
"6584",6586,2020,"2020-09-12",202037,"B01","FISHERIES POOL",NA,NA,"2020-09-11 19:00:00","18:54:40","0:21:51","2020-B0105-03","2020_B0105_FCL1","DARKMAMMAorWHITESPOTMAMMA(?)","FWY","ADULT","Female with young","Y",3,0,3,40,45,"","","0:05:29","0:00:03",3,NA,2050,NA
"6585",6587,2020,"2020-09-12",202037,"B01","FISHERIES POOL",NA,NA,"2020-09-11 19:00:00","18:54:40","0:21:51","2020-B0105-03","2020_B0105_FCL1","DARKMAMMAorWHITESPOTMAMMA(?)","FWY","ADULT","Female with young","Y",3,0,3,30,31,"","","0:05:33","0:00:04",4,NA,2050,NA
"6586",6588,2020,"2020-09-12",202037,"B01","FISHERIES POOL",NA,NA,"2020-09-11 19:00:00","18:54:40","0:21:51","2020-B0105-03","2020_B0105_FCL1","DARKMAMMAorWHITESPOTMAMMA(?)","FWY","ADULT","Female with young","Y",3,0,3,200,200,"","","0:05:47","0:00:14",14,NA,2050,NA
"6587",6589,2020,"2020-09-12",202037,"B01","FISHERIES POOL",NA,NA,"2020-09-11 19:00:00","18:54:40","0:21:51","2020-B0105-03","2020_B0105_FCL1","DARKMAMMAorWHITESPOTMAMMA(?)","FWY","ADULT","Female with young","Y",3,0,3,40,41,"","","0:05:50","0:00:03",3,NA,2050,NA
"6588",6590,2020,"2020-09-12",202037,"B01","FISHERIES POOL",NA,NA,"2020-09-11 19:00:00","18:54:40","0:21:51","2020-B0105-03","2020_B0105_FCL1","DARKMAMMAorWHITESPOTMAMMA(?)","FWY","ADULT","Female with young","Y",3,0,3,40,45,"","","0:05:54","0:00:04",4,NA,2050,NA
"6589",6591,2020,"2020-09-12",202037,"B01","FISHERIES POOL",NA,NA,"2020-09-11 19:01:00","18:54:40","0:21:51","2020-B0105-03","2020_B0105_FCL1","DARKMAMMAorWHITESPOTMAMMA(?)","FWY","ADULT","Female with young","Y",3,0,3,40,46,"","","0:06:59","0:01:05",65,NA,2050,NA
"6590",6592,2020,"2020-09-12",202037,"B01","FISHERIES POOL",NA,NA,"2020-09-11 19:01:00","18:54:40","0:21:51","2020-B0105-03","2020_B0105_FCL1","DARKMAMMAorWHITESPOTMAMMA(?)","FWY","ADULT","Female with young","Y",3,0,3,30,31,"","","0:07:01","0:00:02",2,NA,2050,NA
"6591",6593,2020,"2020-09-12",202037,"B01","FISHERIES POOL",NA,NA,"2020-09-11 19:01:00","18:54:40","0:21:51","2020-B0105-03","2020_B0105_FCL1","DARKMAMMAorWHITESPOTMAMMA(?)","FWY","ADULT","Female with young","Y",3,0,3,200,200,"","","0:07:15","0:00:14",14,NA,2050,NA
"6592",6594,2020,"2020-09-12",202037,"B01","FISHERIES POOL",NA,NA,"2020-09-11 19:02:00","18:54:40","0:21:51","2020-B0105-03","2020_B0105_FCL1","DARKMAMMAorWHITESPOTMAMMA(?)","FWY","ADULT","Female with young","Y",3,0,3,40,41,"","","0:07:36","0:00:21",21,NA,2050,NA
"6593",6595,2020,"2020-09-12",202037,"B01","FISHERIES POOL",NA,NA,"2020-09-11 19:05:00","18:54:40","0:21:51","2020-B0105-03","2020_B0105_FCL1","DARKMAMMAorWHITESPOTMAMMA(?)","FWY","ADULT","Female with young","Y",3,0,3,0,0,"","","0:10:24","0:02:48",168,NA,2050,NA
"6594",6596,2020,"2020-09-12",202037,"B01","FISHERIES POOL",NA,NA,"2020-09-11 19:05:00","18:54:40","0:21:51","2020-B0105-03","2020_B0105_FCL1","DARKMAMMAorWHITESPOTMAMMA(?)","FWY","ADULT","Female with young","Y",3,0,3,40,48,"","","0:10:34","0:00:10",10,NA,2050,NA
"6595",6597,2020,"2020-09-12",202037,"B01","FISHERIES POOL",NA,NA,"2020-09-11 19:05:00","18:54:40","0:21:51","2020-B0105-03","2020_B0105_FCL1","DARKMAMMAorWHITESPOTMAMMA(?)","FWY","ADULT","Female with young","Y",3,0,3,0,0,"","","0:10:38","0:00:04",4,NA,2050,NA
"6596",6598,2020,"2020-09-12",202037,"B01","FISHERIES POOL",NA,NA,"2020-09-11 19:05:00","18:54:40","0:21:51","2020-B0105-03","2020_B0105_FCL1","DARKMAMMAorWHITESPOTMAMMA(?)","FWY","ADULT","Female with young","Y",3,0,3,30,31,"","","0:10:52","0:00:14",14,NA,2050,NA
"6597",6599,2020,"2020-09-12",202037,"B01","FISHERIES POOL",NA,NA,"2020-09-11 19:08:00","18:54:40","0:21:51","2020-B0105-03","2020_B0105_FCL1","DARKMAMMAorWHITESPOTMAMMA(?)","FWY","ADULT","Female with young","Y",3,0,3,200,200,"","","0:13:54","0:03:02",182,NA,2050,NA
"6598",6600,2020,"2020-09-12",202037,"B01","FISHERIES POOL",NA,NA,"2020-09-11 19:09:00","18:54:40","0:21:51","2020-B0105-03","2020_B0105_FCL1","DARKMAMMAorWHITESPOTMAMMA(?)","FWY","ADULT","Female with young","Y",3,0,3,0,0,"","","0:14:48","0:00:54",54,NA,2050,NA
"6599",6601,2020,"2020-09-12",202037,"B01","FISHERIES POOL",NA,NA,"2020-09-11 19:16:00","18:54:40","0:21:51","2020-B0105-03","2020_B0105_FCL1","DARKMAMMAorWHITESPOTMAMMA(?)","FWY","ADULT","Female with young","Y",3,0,3,200,200,"","","0:21:51","0:07:03",423,NA,2050,NA
"6600",6602,2020,"2020-09-12",202037,"B01","FISHERIES POOL",NA,NA,"2020-09-11 19:24:00","19:16:32","0:08:08","2020-B0105-04","2020_B0105_FCL1","DARKMAMMAorWHITESPOTMAMMA(?)","FWY","ADULT","Female with young","Y",3,0,3,200,200,"","","0:08:08","0:08:08",488,NA,2050,NA
"6601",6603,2020,"2020-09-12",202037,"B01","FISHERIES POOL",NA,NA,"2020-09-11 19:50:00","19:49:24","0:21:45","2020-B0105-05","2020_B0105_FCL2","DARKMAMMAorWHITESPOTMAMMA(?)","FWY","ADULT","Female with young","Y",3,0,3,40,48,"","","0:00:58","0:00:58",58,NA,1799,NA
"6602",6604,2020,"2020-09-12",202037,"B01","FISHERIES POOL",NA,NA,"2020-09-11 19:50:00","19:49:24","0:21:45","2020-B0105-05","2020_B0105_FCL2","DARKMAMMAorWHITESPOTMAMMA(?)","FWY","ADULT","Female with young","Y",3,0,3,200,200,"","","0:01:18","0:00:20",20,NA,1799,NA
"6603",6605,2020,"2020-09-12",202037,"B01","FISHERIES POOL",NA,NA,"2020-09-11 19:50:00","19:49:24","0:21:45","2020-B0105-05","2020_B0105_FCL2","DARKMAMMAorWHITESPOTMAMMA(?)","FWY","ADULT","Female with young","Y",3,0,3,30,31,"","","0:01:20","0:00:02",2,NA,1799,NA
"6604",6606,2020,"2020-09-12",202037,"B01","FISHERIES POOL",NA,NA,"2020-09-11 19:52:00","19:49:24","0:21:45","2020-B0105-05","2020_B0105_FCL2","DARKMAMMAorWHITESPOTMAMMA(?)","FWY","ADULT","Female with young","Y",3,0,3,40,48,"","","0:02:39","0:01:19",79,NA,1799,NA
"6605",6607,2020,"2020-09-12",202037,"B01","FISHERIES POOL",NA,NA,"2020-09-11 19:52:00","19:49:24","0:21:45","2020-B0105-05","2020_B0105_FCL2","DARKMAMMAorWHITESPOTMAMMA(?)","FWY","ADULT","Female with young","Y",3,0,3,30,31,"","","0:02:44","0:00:05",5,NA,1799,NA
"6606",6608,2020,"2020-09-12",202037,"B01","FISHERIES POOL",NA,NA,"2020-09-11 19:52:00","19:49:24","0:21:45","2020-B0105-05","2020_B0105_FCL2","DARKMAMMAorWHITESPOTMAMMA(?)","FWY","ADULT","Female with young","Y",3,0,3,200,200,"","","0:02:58","0:00:14",14,NA,1799,NA
"6607",6609,2020,"2020-09-12",202037,"B01","FISHERIES POOL",NA,NA,"2020-09-11 19:55:00","19:49:24","0:21:45","2020-B0105-05","2020_B0105_FCL2","DARKMAMMAorWHITESPOTMAMMA(?)","FWY","ADULT","Female with young","Y",3,0,3,0,0,"","","0:05:54","0:02:56",176,NA,1799,NA
"6608",6610,2020,"2020-09-12",202037,"B01","FISHERIES POOL",NA,NA,"2020-09-11 19:56:00","19:49:24","0:21:45","2020-B0105-05","2020_B0105_FCL2","DARKMAMMAorWHITESPOTMAMMA(?)","FWY","ADULT","Female with young","Y",3,0,3,200,200,"","","0:06:48","0:00:54",54,NA,1799,NA
"6609",6611,2020,"2020-09-12",202037,"B01","FISHERIES POOL",NA,NA,"2020-09-11 19:56:00","19:49:24","0:21:45","2020-B0105-05","2020_B0105_FCL2","DARKMAMMAorWHITESPOTMAMMA(?)","FWY","ADULT","Female with young","Y",3,0,3,30,31,"","","0:06:51","0:00:03",3,NA,1799,NA
"6610",6612,2020,"2020-09-12",202037,"B01","FISHERIES POOL",NA,NA,"2020-09-11 19:56:00","19:49:24","0:21:45","2020-B0105-05","2020_B0105_FCL2","DARKMAMMAorWHITESPOTMAMMA(?)","FWY","ADULT","Female with young","Y",3,0,3,200,200,"","","0:07:17","0:00:26",26,NA,1799,NA
"6611",6613,2020,"2020-09-12",202037,"B01","FISHERIES POOL",NA,NA,"2020-09-11 19:56:00","19:49:24","0:21:45","2020-B0105-05","2020_B0105_FCL2","DARKMAMMAorWHITESPOTMAMMA(?)","FWY","ADULT","Female with young","Y",3,0,3,40,41,"","","0:07:20","0:00:03",3,NA,1799,NA
"6612",6614,2020,"2020-09-12",202037,"B01","FISHERIES POOL",NA,NA,"2020-09-11 19:56:00","19:49:24","0:21:45","2020-B0105-05","2020_B0105_FCL2","DARKMAMMAorWHITESPOTMAMMA(?)","FWY","ADULT","Female with young","Y",3,0,3,40,43,"","","0:07:23","0:00:03",3,NA,1799,NA
"6613",6615,2020,"2020-09-12",202037,"B01","FISHERIES POOL",NA,NA,"2020-09-11 19:56:00","19:49:24","0:21:45","2020-B0105-05","2020_B0105_FCL2","DARKMAMMAorWHITESPOTMAMMA(?)","FWY","ADULT","Female with young","Y",3,0,3,200,200,"","","0:07:35","0:00:12",12,NA,1799,NA
"6614",6616,2020,"2020-09-12",202037,"B01","FISHERIES POOL",NA,NA,"2020-09-11 19:57:00","19:49:24","0:21:45","2020-B0105-05","2020_B0105_FCL2","DARKMAMMAorWHITESPOTMAMMA(?)","FWY","ADULT","Female with young","Y",3,0,3,40,41,"","","0:07:48","0:00:13",13,NA,1799,NA
"6615",6617,2020,"2020-09-12",202037,"B01","FISHERIES POOL",NA,NA,"2020-09-11 19:57:00","19:49:24","0:21:45","2020-B0105-05","2020_B0105_FCL2","DARKMAMMAorWHITESPOTMAMMA(?)","FWY","ADULT","Female with young","Y",3,0,3,200,200,"","","0:07:55","0:00:07",7,NA,1799,NA
"6616",6618,2020,"2020-09-12",202037,"B01","FISHERIES POOL",NA,NA,"2020-09-11 19:57:00","19:49:24","0:21:45","2020-B0105-05","2020_B0105_FCL2","DARKMAMMAorWHITESPOTMAMMA(?)","FWY","ADULT","Female with young","Y",3,0,3,40,45,"","","0:07:57","0:00:02",2,NA,1799,NA
